total reward, running mean
49.000000, 44.655551
49.000000, 44.698995
49.000000, 44.742005
49.000000, 44.784585
48.000000, 44.816739
48.000000, 44.848572
49.000000, 44.890086
48.000000, 44.921186
49.000000, 44.961974
49.000000, 45.002354
50.000000, 45.052330
50.000000, 45.101807
49.000000, 45.140789
50.000000, 45.189381
50.000000, 45.237487
50.000000, 45.285112
50.000000, 45.332261
50.000000, 45.378939
50.000000, 45.425149
50.000000, 45.470898
50.000000, 45.516189
50.000000, 45.561027
50.000000, 45.605417
50.000000, 45.649363
50.000000, 45.692869
51.000000, 45.745940
50.000000, 45.788481
51.000000, 45.840596
51.000000, 45.892190
51.000000, 45.943268
50.000000, 45.983835
50.000000, 46.023997
50.000000, 46.063757
50.000000, 46.103120
50.000000, 46.142088
50.000000, 46.180667
50.000000, 46.218861
51.000000, 46.266672
50.000000, 46.304005
50.000000, 46.340965
51.000000, 46.387556
51.000000, 46.433680
50.000000, 46.469343
51.000000, 46.514650
51.000000, 46.559503
50.000000, 46.593908
51.000000, 46.637969
50.000000, 46.671590
51.000000, 46.714874
51.000000, 46.757725
50.000000, 46.790148
50.000000, 46.822246
50.000000, 46.854024
51.000000, 46.895484
50.000000, 46.926529
50.000000, 46.957263
51.000000, 46.997691
50.000000, 47.027714
51.000000, 47.067437
51.000000, 47.106762
51.000000, 47.145695
50.000000, 47.174238
51.000000, 47.212495
50.000000, 47.240371
51.000000, 47.277967
50.000000, 47.305187
51.000000, 47.342135
51.000000, 47.378714
50.000000, 47.404927
51.000000, 47.440878
50.000000, 47.466469
50.000000, 47.491804
50.000000, 47.516886
51.000000, 47.551717
51.000000, 47.586200
51.000000, 47.620338
51.000000, 47.654135
51.000000, 47.687593
51.000000, 47.720717
51.000000, 47.753510
51.000000, 47.785975
51.000000, 47.818115
51.000000, 47.849934
51.000000, 47.881435
51.000000, 47.912620
50.000000, 47.933494
51.000000, 47.964159
50.000000, 47.984518
51.000000, 48.014673
51.000000, 48.044526
51.000000, 48.074081
51.000000, 48.103340
50.000000, 48.122306
51.000000, 48.151083
51.000000, 48.179572
51.000000, 48.207777
50.000000, 48.225699
51.000000, 48.253442
51.000000, 48.280908
50.000000, 48.298098
50.000000, 48.315117
51.000000, 48.341966
51.000000, 48.368547
50.000000, 48.384861
51.000000, 48.411013
50.000000, 48.426902
50.000000, 48.442633
51.000000, 48.468207
50.000000, 48.483525
51.000000, 48.508690
50.000000, 48.523603
50.000000, 48.538367
50.000000, 48.552983
50.000000, 48.567453
51.000000, 48.591779
40.000000, 48.505861
51.000000, 48.530802
50.000000, 48.545494
51.000000, 48.570039
50.000000, 48.584339
51.000000, 48.608496
49.000000, 48.612411
29.000000, 48.416287
51.000000, 48.442124
50.000000, 48.457702
50.000000, 48.473125
50.000000, 48.488394
51.000000, 48.513510
51.000000, 48.538375
51.000000, 48.562991
51.000000, 48.587361
51.000000, 48.611488
51.000000, 48.635373
50.000000, 48.649019
51.000000, 48.672529
50.000000, 48.685804
50.000000, 48.698946
49.000000, 48.701956
50.000000, 48.714937
50.000000, 48.727787
50.000000, 48.740509
51.000000, 48.763104
50.000000, 48.775473
51.000000, 48.797719
51.000000, 48.819741
51.000000, 48.841544
50.000000, 48.853129
51.000000, 48.874597
51.000000, 48.895851
50.000000, 48.906893
51.000000, 48.927824
50.000000, 48.938546
50.000000, 48.949160
50.000000, 48.959669
50.000000, 48.970072
51.000000, 48.990371
51.000000, 49.010467
51.000000, 49.030363
50.000000, 49.040059
51.000000, 49.059659
50.000000, 49.069062
51.000000, 49.088371
50.000000, 49.097488
51.000000, 49.116513
51.000000, 49.135348
51.000000, 49.153994
51.000000, 49.172454
51.000000, 49.190730
51.000000, 49.208822
51.000000, 49.226734
50.000000, 49.234467
50.000000, 49.242122
50.000000, 49.249701
50.000000, 49.257204
50.000000, 49.264632
50.000000, 49.271986
51.000000, 49.289266
51.000000, 49.306373
51.000000, 49.323309
51.000000, 49.340076
51.000000, 49.356675
50.000000, 49.363109
51.000000, 49.379478
50.000000, 49.385683
51.000000, 49.401826
50.000000, 49.407808
51.000000, 49.423730
50.000000, 49.429492
50.000000, 49.435197
51.000000, 49.450845
51.000000, 49.466337
51.000000, 49.481674
51.000000, 49.496857
50.000000, 49.501888
50.000000, 49.506869
51.000000, 49.521801
51.000000, 49.536583
51.000000, 49.551217
50.000000, 49.555705
51.000000, 49.570148
50.000000, 49.574446
51.000000, 49.588702
51.000000, 49.602815
51.000000, 49.616787
51.000000, 49.630619
51.000000, 49.644313
50.000000, 49.647869
51.000000, 49.661391
51.000000, 49.674777
51.000000, 49.688029
50.000000, 49.691149
51.000000, 49.704237
51.000000, 49.717195
51.000000, 49.730023
51.000000, 49.742723
51.000000, 49.755296
51.000000, 49.767743
51.000000, 49.780065
51.000000, 49.792264
41.000000, 49.704342
51.000000, 49.717298
50.000000, 49.720125
51.000000, 49.732924
51.000000, 49.745595
51.000000, 49.758139
51.000000, 49.770558
50.000000, 49.772852
50.000000, 49.775124
51.000000, 49.787372
51.000000, 49.799499
50.000000, 49.801504
50.000000, 49.803489
50.000000, 49.805454
51.000000, 49.817399
50.000000, 49.819225
51.000000, 49.831033
51.000000, 49.842723
50.000000, 49.844295
51.000000, 49.855852
51.000000, 49.867294
50.000000, 49.868621
50.000000, 49.869935
50.000000, 49.871235
50.000000, 49.872523
50.000000, 49.873798
50.000000, 49.875060
50.000000, 49.876309
49.000000, 49.867546
50.000000, 49.868871
50.000000, 49.870182
51.000000, 49.881480
45.000000, 49.832665
24.000000, 49.574339
45.000000, 49.528595
51.000000, 49.543309
51.000000, 49.557876
51.000000, 49.572297
50.000000, 49.576574
51.000000, 49.590809
51.000000, 49.604901
50.000000, 49.608852
51.000000, 49.622763
50.000000, 49.626535
51.000000, 49.640270
50.000000, 49.643867
51.000000, 49.657429
51.000000, 49.670854
51.000000, 49.684146
51.000000, 49.697304
51.000000, 49.710331
50.000000, 49.713228
51.000000, 49.726096
51.000000, 49.738835
50.000000, 49.741447
50.000000, 49.744032
51.000000, 49.756592
45.000000, 49.709026
51.000000, 49.721936
51.000000, 49.734716
51.000000, 49.747369
51.000000, 49.759895
51.000000, 49.772296
41.000000, 49.684573
48.000000, 49.667728
51.000000, 49.681050
51.000000, 49.694240
50.000000, 49.697298
51.000000, 49.710325
50.000000, 49.713221
51.000000, 49.726089
51.000000, 49.738828
50.000000, 49.741440
50.000000, 49.744026
51.000000, 49.756585
50.000000, 49.759019
50.000000, 49.761429
51.000000, 49.773815
45.000000, 49.726077
50.000000, 49.728816
51.000000, 49.741528
51.000000, 49.754113
51.000000, 49.766571
41.000000, 49.678906
51.000000, 49.692117
51.000000, 49.705196
51.000000, 49.718144
51.000000, 49.730962
51.000000, 49.743652
51.000000, 49.756216
51.000000, 49.768654
51.000000, 49.780967
51.000000, 49.793158
50.000000, 49.795226
50.000000, 49.797274
50.000000, 49.799301
51.000000, 49.811308
51.000000, 49.823195
48.000000, 49.804963
51.000000, 49.816913
51.000000, 49.828744
51.000000, 49.840457
51.000000, 49.852052
51.000000, 49.863532
51.000000, 49.874896
51.000000, 49.886147
51.000000, 49.897286
51.000000, 49.908313
51.000000, 49.919230
51.000000, 49.930038
51.000000, 49.940737
51.000000, 49.951330
51.000000, 49.961817
51.000000, 49.972198
51.000000, 49.982476
51.000000, 49.992652
52.000000, 50.012725
52.000000, 50.032598
52.000000, 50.052272
51.000000, 50.061749
51.000000, 50.071132
51.000000, 50.080420
51.000000, 50.089616
51.000000, 50.098720
51.000000, 50.107733
51.000000, 50.116656
52.000000, 50.135489
52.000000, 50.154134
52.000000, 50.172593
52.000000, 50.190867
51.000000, 50.198958
51.000000, 50.206969
51.000000, 50.214899
8.000000, 49.792750
52.000000, 49.814822
51.000000, 49.826674
51.000000, 49.838407
51.000000, 49.850023
51.000000, 49.861523
51.000000, 49.872908
51.000000, 49.884179
51.000000, 49.895337
51.000000, 49.906384
51.000000, 49.917320
51.000000, 49.928147
51.000000, 49.938865
51.000000, 49.949476
52.000000, 49.969982
51.000000, 49.980282
52.000000, 50.000479
52.000000, 50.020474
52.000000, 50.040270
52.000000, 50.059867
51.000000, 50.069268
51.000000, 50.078576
51.000000, 50.087790
52.000000, 50.106912
51.000000, 50.115843
52.000000, 50.134684
51.000000, 50.143337
52.000000, 50.161904
52.000000, 50.180285
49.000000, 50.168482
52.000000, 50.186797
52.000000, 50.204929
52.000000, 50.222880
52.000000, 50.240651
52.000000, 50.258245
51.000000, 50.265662
52.000000, 50.283006
52.000000, 50.300176
51.000000, 50.307174
51.000000, 50.314102
49.000000, 50.300961
52.000000, 50.317952
52.000000, 50.334772
52.000000, 50.351424
52.000000, 50.367910
52.000000, 50.384231
52.000000, 50.400389
52.000000, 50.416385
51.000000, 50.422221
52.000000, 50.437999
52.000000, 50.453619
52.000000, 50.469083
51.000000, 50.474392
51.000000, 50.479648
52.000000, 50.494851
51.000000, 50.499903
52.000000, 50.514904
52.000000, 50.529755
52.000000, 50.544457
52.000000, 50.559013
52.000000, 50.573422
52.000000, 50.587688
52.000000, 50.601811
52.000000, 50.615793
52.000000, 50.629635
52.000000, 50.643339
52.000000, 50.656906
52.000000, 50.670337
52.000000, 50.683633
52.000000, 50.696797
51.000000, 50.699829
52.000000, 50.712831
52.000000, 50.725702
52.000000, 50.738445
52.000000, 50.751061
51.000000, 50.753550
52.000000, 50.766015
52.000000, 50.778355
52.000000, 50.790571
52.000000, 50.802665
52.000000, 50.814639
51.000000, 50.816492
52.000000, 50.828327
52.000000, 50.840044
52.000000, 50.851644
52.000000, 50.863127
52.000000, 50.874496
52.000000, 50.885751
52.000000, 50.896893
52.000000, 50.907924
52.000000, 50.918845
51.000000, 50.919657
52.000000, 50.930460
51.000000, 50.931156
52.000000, 50.941844
52.000000, 50.952426
51.000000, 50.952901
51.000000, 50.953372
51.000000, 50.953839
51.000000, 50.954300
51.000000, 50.954757
51.000000, 50.955210
51.000000, 50.955658
51.000000, 50.956101
51.000000, 50.956540
52.000000, 50.966975
52.000000, 50.977305
52.000000, 50.987532
52.000000, 50.997656
52.000000, 51.007680
52.000000, 51.017603
52.000000, 51.027427
52.000000, 51.037153
52.000000, 51.046781
50.000000, 51.036313
52.000000, 51.045950
51.000000, 51.045491
52.000000, 51.055036
51.000000, 51.054486
52.000000, 51.063941
52.000000, 51.073301
52.000000, 51.082568
52.000000, 51.091743
52.000000, 51.100825
52.000000, 51.109817
52.000000, 51.118719
52.000000, 51.127532
51.000000, 51.126256
51.000000, 51.124994
51.000000, 51.123744
51.000000, 51.122506
51.000000, 51.121281
52.000000, 51.130068
52.000000, 51.138768
52.000000, 51.147380
52.000000, 51.155906
52.000000, 51.164347
52.000000, 51.172704
52.000000, 51.180977
52.000000, 51.189167
52.000000, 51.197275
52.000000, 51.205303
52.000000, 51.213249
52.000000, 51.221117
52.000000, 51.228906
52.000000, 51.236617
52.000000, 51.244251
52.000000, 51.251808
52.000000, 51.259290
52.000000, 51.266697
52.000000, 51.274030
52.000000, 51.281290
52.000000, 51.288477
52.000000, 51.295592
52.000000, 51.302636
52.000000, 51.309610
52.000000, 51.316514
52.000000, 51.323349
52.000000, 51.330115
52.000000, 51.336814
52.000000, 51.343446
52.000000, 51.350011
52.000000, 51.356511
52.000000, 51.362946
52.000000, 51.369317
52.000000, 51.375624
52.000000, 51.381867
52.000000, 51.388049
52.000000, 51.394168
52.000000, 51.400226
52.000000, 51.406224
52.000000, 51.412162
52.000000, 51.418040
52.000000, 51.423860
52.000000, 51.429621
52.000000, 51.435325
52.000000, 51.440972
52.000000, 51.446562
52.000000, 51.452097
52.000000, 51.457576
52.000000, 51.463000
52.000000, 51.468370
52.000000, 51.473686
52.000000, 51.478949
52.000000, 51.484160
52.000000, 51.489318
52.000000, 51.494425
52.000000, 51.499481
52.000000, 51.504486
52.000000, 51.509441
52.000000, 51.514347
52.000000, 51.519203
52.000000, 51.524011
52.000000, 51.528771
52.000000, 51.533483
52.000000, 51.538149
52.000000, 51.542767
52.000000, 51.547339
52.000000, 51.551866
52.000000, 51.556347
52.000000, 51.560784
52.000000, 51.565176
52.000000, 51.569524
51.000000, 51.563829
52.000000, 51.568191
52.000000, 51.572509
52.000000, 51.576784
52.000000, 51.581016
52.000000, 51.585206
52.000000, 51.589354
52.000000, 51.593460
52.000000, 51.597526
52.000000, 51.601550
52.000000, 51.605535
52.000000, 51.609479
52.000000, 51.613385
52.000000, 51.617251
51.000000, 51.611078
52.000000, 51.614967
52.000000, 51.618818
52.000000, 51.622630
52.000000, 51.626403
52.000000, 51.630139
52.000000, 51.633838
52.000000, 51.637500
52.000000, 51.641125
52.000000, 51.644713
52.000000, 51.648266
52.000000, 51.651783
52.000000, 51.655266
52.000000, 51.658713
52.000000, 51.662126
52.000000, 51.665505
52.000000, 51.668850
52.000000, 51.672161
52.000000, 51.675439
52.000000, 51.678685
52.000000, 51.681898
52.000000, 51.685079
52.000000, 51.688228
52.000000, 51.691346
52.000000, 51.694433
52.000000, 51.697488
52.000000, 51.700513
52.000000, 51.703508
52.000000, 51.706473
52.000000, 51.709409
52.000000, 51.712314
52.000000, 51.715191
52.000000, 51.718039
52.000000, 51.720859
52.000000, 51.723650
52.000000, 51.726414
52.000000, 51.729150
52.000000, 51.731858
52.000000, 51.734540
52.000000, 51.737194
52.000000, 51.739822
52.000000, 51.742424
52.000000, 51.745000
52.000000, 51.747550
52.000000, 51.750074
52.000000, 51.752574
52.000000, 51.755048
52.000000, 51.757497
52.000000, 51.759922
52.000000, 51.762323
52.000000, 51.764700
52.000000, 51.767053
52.000000, 51.769382
52.000000, 51.771689
52.000000, 51.773972
52.000000, 51.776232
52.000000, 51.778470
52.000000, 51.780685
52.000000, 51.782878
52.000000, 51.785049
52.000000, 51.787199
52.000000, 51.789327
52.000000, 51.791434
52.000000, 51.793519
52.000000, 51.795584
52.000000, 51.797628
52.000000, 51.799652
52.000000, 51.801655
52.000000, 51.803639
52.000000, 51.805603
52.000000, 51.807546
52.000000, 51.809471
52.000000, 51.811376
52.000000, 51.813263
52.000000, 51.815130
52.000000, 51.816979
52.000000, 51.818809
52.000000, 51.820621
52.000000, 51.822415
52.000000, 51.824190
52.000000, 51.825948
52.000000, 51.827689
52.000000, 51.829412
52.000000, 51.831118
52.000000, 51.832807
52.000000, 51.834479
52.000000, 51.836134
52.000000, 51.837773
52.000000, 51.839395
52.000000, 51.841001
52.000000, 51.842591
52.000000, 51.844165
52.000000, 51.845723
52.000000, 51.847266
52.000000, 51.848793
52.000000, 51.850306
52.000000, 51.851802
52.000000, 51.853284
52.000000, 51.854752
52.000000, 51.856204
52.000000, 51.857642
52.000000, 51.859066
52.000000, 51.860475
52.000000, 51.861870
52.000000, 51.863252
52.000000, 51.864619
52.000000, 51.865973
52.000000, 51.867313
52.000000, 51.868640
52.000000, 51.869954
52.000000, 51.871254
52.000000, 51.872541
52.000000, 51.873816
52.000000, 51.875078
52.000000, 51.876327
52.000000, 51.877564
52.000000, 51.878788
52.000000, 51.880000
52.000000, 51.881200
52.000000, 51.882388
52.000000, 51.883564
52.000000, 51.884729
52.000000, 51.885882
52.000000, 51.887023
52.000000, 51.888152
52.000000, 51.889271
52.000000, 51.890378
52.000000, 51.891474
52.000000, 51.892560
52.000000, 51.893634
52.000000, 51.894698
51.000000, 51.885751
52.000000, 51.886893
52.000000, 51.888024
52.000000, 51.889144
52.000000, 51.890253
52.000000, 51.891350
52.000000, 51.892437
52.000000, 51.893512
51.000000, 51.884577
52.000000, 51.885731
52.000000, 51.886874
52.000000, 51.888005
52.000000, 51.889125
52.000000, 51.890234
52.000000, 51.891332
52.000000, 51.892418
52.000000, 51.893494
52.000000, 51.894559
52.000000, 51.895614
52.000000, 51.896658
52.000000, 51.897691
52.000000, 51.898714
52.000000, 51.899727
52.000000, 51.900730
51.000000, 51.891722
52.000000, 51.892805
51.000000, 51.883877
51.000000, 51.875038
52.000000, 51.876288
51.000000, 51.867525
52.000000, 51.868850
52.000000, 51.870161
52.000000, 51.871460
52.000000, 51.872745
52.000000, 51.874018
52.000000, 51.875277
52.000000, 51.876525
51.000000, 51.867759
52.000000, 51.869082
52.000000, 51.870391
52.000000, 51.871687
52.000000, 51.872970
51.000000, 51.864241
51.000000, 51.855598
52.000000, 51.857042
22.000000, 51.558472
52.000000, 51.562887
52.000000, 51.567258
52.000000, 51.571586
52.000000, 51.575870
52.000000, 51.580111
52.000000, 51.584310
52.000000, 51.588467
52.000000, 51.592582
51.000000, 51.586656
52.000000, 51.590790
52.000000, 51.594882
52.000000, 51.598933
52.000000, 51.602944
52.000000, 51.606914
52.000000, 51.610845
52.000000, 51.614737
52.000000, 51.618589
52.000000, 51.622403
52.000000, 51.626179
52.000000, 51.629918
52.000000, 51.633618
52.000000, 51.637282
52.000000, 51.640909
52.000000, 51.644500
52.000000, 51.648055
52.000000, 51.651575
52.000000, 51.655059
52.000000, 51.658508
52.000000, 51.661923
52.000000, 51.665304
52.000000, 51.668651
52.000000, 51.671965
52.000000, 51.675245
52.000000, 51.678492
52.000000, 51.681708
52.000000, 51.684890
52.000000, 51.688042
52.000000, 51.691161
52.000000, 51.694250
52.000000, 51.697307
52.000000, 51.700334
52.000000, 51.703331
52.000000, 51.706297
52.000000, 51.709234
52.000000, 51.712142
52.000000, 51.715021
52.000000, 51.717870
52.000000, 51.720692
52.000000, 51.723485
52.000000, 51.726250
52.000000, 51.728987
52.000000, 51.731698
52.000000, 51.734381
52.000000, 51.737037
52.000000, 51.739666
52.000000, 51.742270
51.000000, 51.734847
50.000000, 51.717499
51.000000, 51.710324
51.000000, 51.703220
52.000000, 51.706188
52.000000, 51.709126
52.000000, 51.712035
52.000000, 51.714915
52.000000, 51.717765
52.000000, 51.720588
52.000000, 51.723382
52.000000, 51.726148
52.000000, 51.728887
52.000000, 51.731598
52.000000, 51.734282
52.000000, 51.736939
52.000000, 51.739570
52.000000, 51.742174
52.000000, 51.744752
52.000000, 51.747305
52.000000, 51.749832
52.000000, 51.752333
52.000000, 51.754810
52.000000, 51.757262
52.000000, 51.759689
52.000000, 51.762092
51.000000, 51.754471
51.000000, 51.746927
51.000000, 51.739457
52.000000, 51.742063
52.000000, 51.744642
52.000000, 51.747196
51.000000, 51.739724
52.000000, 51.742327
52.000000, 51.744903
52.000000, 51.747454
52.000000, 51.749980
52.000000, 51.752480
52.000000, 51.754955
52.000000, 51.757406
52.000000, 51.759832
51.000000, 51.752233
51.000000, 51.744711
52.000000, 51.747264
52.000000, 51.749791
52.000000, 51.752293
52.000000, 51.754770
52.000000, 51.757223
52.000000, 51.759650
52.000000, 51.762054
52.000000, 51.764433
52.000000, 51.766789
52.000000, 51.769121
52.000000, 51.771430
52.000000, 51.773716
52.000000, 51.775978
